timestamp,temperature,pressure,label
2025-04-01 00:00:00,190.49671415301123,119.5762403179773,0
2025-04-01 00:01:00,189.8617356988288,119.54658589161616,0
2025-04-01 00:02:00,190.64768853810068,118.20435682737,0
2025-04-01 00:03:00,191.523029856408,119.66990980829856,0
2025-04-01 00:04:00,189.76584662527665,120.73282908182176,0
2025-04-01 00:05:00,189.7658630430508,118.7257678809232,0
2025-04-01 00:06:00,191.5792128155074,121.0484826510506,0
2025-04-01 00:07:00,190.7674347291529,120.48777482108434,0
2025-04-01 00:08:00,189.53052561406503,119.26576667802895,0
2025-04-01 00:09:00,190.54256004358595,119.85847036266216,0
2025-04-01 00:10:00,189.53658230718756,121.59832180764104,0
2025-04-01 00:11:00,189.5342702464297,120.73354781350588,0
2025-04-01 00:12:00,190.241962271566,120.00878365489817,0
2025-04-01 00:13:00,188.08671975534224,119.76231668303902,0
2025-04-01 00:14:00,188.27508216748697,120.07660907045164,0
2025-04-01 00:15:00,189.43771247075904,119.4882364420577,0
2025-04-01 00:16:00,188.9871688796656,117.895250494281,0
2025-04-01 00:17:00,190.31424733259527,122.04217791053472,0
2025-04-01 00:18:00,189.0919759244788,120.1553249991994,0
2025-04-01 00:19:00,188.5876962986647,120.39814726512252,0
2025-04-01 00:20:00,191.4656487689216,119.9420922501231,0
2025-04-01 00:21:00,189.77422369951347,119.26488319927542,0
2025-04-01 00:22:00,190.06752820468796,119.81407551905124,0
2025-04-01 00:23:00,188.5752518137865,118.40060523780568,0
2025-04-01 00:24:00,189.4556172754748,122.27708649805332,0
2025-04-01 00:25:00,190.11092258970987,118.7654880015776,0
2025-04-01 00:26:00,188.8490064225777,118.96803371615282,0
2025-04-01 00:27:00,190.37569801834567,119.5597407956136,0
2025-04-01 00:28:00,189.3993613100812,121.28807572485238,0
2025-04-01 00:29:00,189.70830625020676,120.01450899926266,0
2025-04-01 00:30:00,189.3982933877706,118.76386420396952,0
2025-04-01 00:31:00,191.85227818450892,121.25433836075734,0
2025-04-01 00:32:00,189.98650277526207,120.73100062678547,0
2025-04-01 00:33:00,188.9422890710441,120.53843495721644,0
2025-04-01 00:34:00,190.8225449121032,120.71573424117084,0
2025-04-01 00:35:00,188.77915635002896,122.39436190058244,0
2025-04-01 00:36:00,190.20886359500477,122.18509489503612,0
2025-04-01 00:37:00,188.0403298761202,119.3132846569967,0
2025-04-01 00:38:00,188.6718139511016,121.62388499281116,0
2025-04-01 00:39:00,190.19686123586916,120.3831681897589,0
2025-04-01 00:40:00,190.73846657999545,120.49909581613775,0
2025-04-01 00:41:00,190.17136828119,118.30772916835669,0
2025-04-01 00:42:00,189.88435171761176,119.8296142346118,0
2025-04-01 00:43:00,189.6988963044107,119.18717640966344,0
2025-04-01 00:44:00,188.52147800963257,120.82805881489332,0
2025-04-01 00:45:00,189.2801557916053,121.0710805004028,0
2025-04-01 00:46:00,189.53936122904025,117.9255136489837,0
2025-04-01 00:47:00,191.0571222262189,119.97796513599572,0
2025-04-01 00:48:00,190.34361828956847,121.12186150479424,0
2025-04-01 00:49:00,188.23695984463723,119.81332103768656,0
2025-04-01 00:50:00,190.3240839693948,120.72906364500236,0
2025-04-01 00:51:00,189.61491771958367,120.35116546762708,0
2025-04-01 00:52:00,189.32307799969405,120.34166023195264,0
2025-04-01 00:53:00,190.61167628884087,119.7286850219317,0
2025-04-01 00:54:00,191.030999522496,118.7834191958643,0
2025-04-01 00:55:00,190.9312801191162,118.87846985257497,0
2025-04-01 00:56:00,189.16078247677737,120.70935251445532,0
2025-04-01 00:57:00,189.6907876241488,120.01945825551888,0
2025-04-01 00:58:00,190.3312634314036,119.86148775539276,0
2025-04-01 00:59:00,190.9755451271224,119.57610995767764,0
2025-04-01 01:00:00,189.52082576215471,119.69481115451924,0
2025-04-01 01:01:00,189.81434102333617,121.04691179448814,0
2025-04-01 01:02:00,188.893665025994,119.66475591813196,0
2025-04-01 01:03:00,188.80379337591933,118.65893528669844,0
2025-04-01 01:04:00,201.8125258223942,111.74365177554016,1
2025-04-01 01:05:00,191.3562400285708,119.79512333613528,0
2025-04-01 01:06:00,189.92798987841968,120.03139586553276,0
2025-04-01 01:07:00,191.00353289789203,121.60757830639952,0
2025-04-01 01:08:00,190.36163602504763,119.9794394426495,0
2025-04-01 01:09:00,189.35488024539487,120.28918367311871,0
2025-04-01 01:10:00,190.3613956055084,118.82107650870168,0
2025-04-01 01:11:00,191.538036566466,119.78033054764904,0
2025-04-01 01:12:00,189.96417396089004,120.6095260452086,0
2025-04-01 01:13:00,191.564643655814,118.44462626615876,0
2025-04-01 01:14:00,187.38025489591027,120.2008450931157,0
2025-04-01 01:15:00,190.82190250437523,120.1007910726448,0
2025-04-01 01:16:00,190.08704706823815,120.04128745558744,0
2025-04-01 01:17:00,189.70099264953413,121.03715889865823,0
2025-04-01 01:18:00,190.0917607765355,120.33443851484851,0
2025-04-01 01:19:00,188.0124310853991,121.47807189835645,0
2025-04-01 01:20:00,189.7803281121625,119.00641048440596,0
2025-04-01 01:21:00,190.35711257151172,120.13592456721835,0
2025-04-01 01:22:00,191.4778940447415,120.08446678638995,0
2025-04-01 01:23:00,189.4817297817264,118.93074550624492,0
2025-04-01 01:24:00,189.1915063971068,120.95629500209137,0
2025-04-01 01:25:00,189.49824295641545,122.3246733058528,0
2025-04-01 01:26:00,190.9154021177021,119.98299392551615,0
2025-04-01 01:27:00,190.3287511096597,120.50502108827376,0
2025-04-01 01:28:00,189.47023979623296,120.08451847581532,0
2025-04-01 01:29:00,190.51326743311336,119.28641533009282,0
2025-04-01 01:30:00,190.09707754934803,118.17923972219798,0
2025-04-01 01:31:00,190.96864499053288,119.29422651690464,0
2025-04-01 01:32:00,189.29794690612263,118.60804161904828,0
2025-04-01 01:33:00,189.67233785340224,121.70410207805912,0
2025-04-01 01:34:00,189.60789184686783,119.88489030607676,0
2025-04-01 01:35:00,188.53648505186788,119.65408067095282,0
2025-04-01 01:36:00,190.29612027706457,120.8891538247878,0
2025-04-01 01:37:00,190.2610552721799,118.87824889714412,0
2025-04-01 01:38:00,190.00511345664245,119.23313596199544,0
2025-04-01 01:39:00,189.76541286662484,120.06807226924862,0
2025-04-01 01:40:00,188.5846292579496,121.02876899142348,0
2025-04-01 01:41:00,189.57935467723465,120.50168504516878,0
2025-04-01 01:42:00,189.65728548347323,120.24832514251588,0
2025-04-01 01:43:00,189.1977227307784,120.07811773523602,0
2025-04-01 01:44:00,189.838714288334,120.40023585552676,0
2025-04-01 01:45:00,190.4040508568145,120.20165290512924,0
2025-04-01 01:46:00,191.88618590121047,118.97002772522306,0
2025-04-01 01:47:00,190.17457781283184,120.04607922163316,0
2025-04-01 01:48:00,190.2575503907228,118.92631134108224,0
2025-04-01 01:49:00,189.92555408423385,120.08108254290084,0
2025-04-01 01:50:00,188.08122878470093,119.51935205851176,0
2025-04-01 01:51:00,189.9734861245508,122.53938162278286,0
2025-04-01 01:52:00,190.06023020994104,119.96010561624828,0
2025-04-01 01:53:00,192.4632421124853,118.5957604337384,0
2025-04-01 01:54:00,189.80763903521887,119.86581978932308,0
2025-04-01 01:55:00,190.3015473423336,120.51935874563787,0
2025-04-01 01:56:00,189.9652882302948,121.67336394615252,0
2025-04-01 01:57:00,188.83132196238049,119.41054760006128,0
2025-04-01 01:58:00,191.14282281451503,118.41757202597636,0
2025-04-01 01:59:00,190.7519330326868,120.81683701143098,0
2025-04-01 02:00:00,190.79103194704305,118.61940129410034,0
2025-04-01 02:01:00,189.0906125452053,119.56384455849252,0
2025-04-01 02:02:00,191.4027943109361,119.742379514489,0
2025-04-01 02:03:00,199.59814893720767,110.93036654669989,1
2025-04-01 02:04:00,190.58685709380023,120.68916445707434,0
2025-04-01 02:05:00,192.19045562581,119.3163657177136,0
2025-04-01 02:06:00,189.00946367486927,119.72627074783324,0
2025-04-01 02:07:00,189.4337022703972,119.98572964705062,0
2025-04-01 02:08:00,190.09965136508765,120.1495979575188,0
2025-04-01 02:09:00,189.4965243458838,120.09782717470792,0
2025-04-01 02:10:00,188.44933656893383,120.43600577522258,0
2025-04-01 02:11:00,190.068562974806,120.84383950964174,0
2025-04-01 02:12:00,188.9376962862739,120.39263411565096,0
2025-04-01 02:13:00,190.4735924306352,120.45358552350922,0
